sample_id,route,wav_path,backend,model_size,status,runtime_sec,text,error
controlled_route_sensitive_v2_0024,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_spk1.wav,faster-whisper,base,ok,0.4536,,
controlled_route_sensitive_v2_0024,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_spk2.wav,faster-whisper,base,ok,0.4305,,
controlled_route_sensitive_v2_0024,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_spk2.wav,faster-whisper,base,ok,0.8841,"[SPEAKER_1] 
[SPEAKER_2] ",
controlled_route_sensitive_v2_0024,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_spk2.wav,faster-whisper,base,ok,0.8841,,
controlled_route_sensitive_v2_0025,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0025_mixed.wav,faster-whisper,base,ok,0.5307,我往这里再稍微解释一下这长时间是一致的没错吧,
controlled_route_sensitive_v2_0025,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0025_spk1.wav,faster-whisper,base,ok,0.6317,,
controlled_route_sensitive_v2_0025,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0025_spk2.wav,faster-whisper,base,ok,0.3606,,
controlled_route_sensitive_v2_0025,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0025_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0025_spk2.wav,faster-whisper,base,ok,0.9923,"[SPEAKER_1] 
[SPEAKER_2] ",
controlled_route_sensitive_v2_0025,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0025_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0025_spk2.wav,faster-whisper,base,ok,0.9923,,
controlled_route_sensitive_v2_0026,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0026_mixed.wav,faster-whisper,base,ok,0.8043,出貨身份在獎勢的海外獎勢的海外獎勢的海外獎勢的海外獎勢的海外獎勢的,
controlled_route_sensitive_v2_0026,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0026_spk1.wav,faster-whisper,base,ok,0.4458,其实不落分也是一种样的,
controlled_route_sensitive_v2_0026,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0026_spk2.wav,faster-whisper,base,ok,0.6244,"只在讲熬夜嘴的熬夜就是晚睡晚起,是吧?",
controlled_route_sensitive_v2_0026,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0026_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0026_spk2.wav,faster-whisper,base,ok,1.0702,"[SPEAKER_1] 其实不落分也是一种样的
[SPEAKER_2] 只在讲熬夜嘴的熬夜就是晚睡晚起,是吧?",
controlled_route_sensitive_v2_0026,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0026_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0026_spk2.wav,faster-whisper,base,ok,1.0702,其实不落分也是一种样的只在讲熬夜嘴的熬夜就是晚睡晚起是吧,
controlled_route_sensitive_v2_0027,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0027_mixed.wav,faster-whisper,base,ok,0.5659,我觉得晚睡晚期是比较图义的丢外的时间来过自己的生活,
controlled_route_sensitive_v2_0027,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0027_spk1.wav,faster-whisper,base,ok,0.4394,光絕到晚睡晚寫少夜,
controlled_route_sensitive_v2_0027,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0027_spk2.wav,faster-whisper,base,ok,0.5442,你是怎么多出恶外的时间来过自己的生活的生活的,
controlled_route_sensitive_v2_0027,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0027_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0027_spk2.wav,faster-whisper,base,ok,0.9836,"[SPEAKER_1] 光絕到晚睡晚寫少夜
[SPEAKER_2] 你是怎么多出恶外的时间来过自己的生活的生活的",
controlled_route_sensitive_v2_0027,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0027_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0027_spk2.wav,faster-whisper,base,ok,0.9836,光絕到晚睡晚寫少夜你是怎么多出恶外的时间来过自己的生活的生活的,
controlled_route_sensitive_v2_0028,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0028_mixed.wav,faster-whisper,base,ok,0.4375,,
controlled_route_sensitive_v2_0028,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0028_spk1.wav,faster-whisper,base,ok,0.4098,,
controlled_route_sensitive_v2_0028,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0028_spk2.wav,faster-whisper,base,ok,0.3777,,
controlled_route_sensitive_v2_0028,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0028_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0028_spk2.wav,faster-whisper,base,ok,0.7875,"[SPEAKER_1] 
[SPEAKER_2] ",
controlled_route_sensitive_v2_0028,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0028_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0028_spk2.wav,faster-whisper,base,ok,0.7875,,
controlled_route_sensitive_v2_0029,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0029_mixed.wav,faster-whisper,base,ok,0.5098,因為你可以早睡早起好我先聊晚睡晚起,
controlled_route_sensitive_v2_0029,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0029_spk1.wav,faster-whisper,base,ok,1.8914,我以為你可以瘋狂,
controlled_route_sensitive_v2_0029,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0029_spk2.wav,faster-whisper,base,ok,0.3937,,
controlled_route_sensitive_v2_0029,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0029_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0029_spk2.wav,faster-whisper,base,ok,2.2851,"[SPEAKER_1] 我以為你可以瘋狂
[SPEAKER_2] ",
controlled_route_sensitive_v2_0029,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0029_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0029_spk2.wav,faster-whisper,base,ok,2.2851,我以為你可以瘋狂,
controlled_route_sensitive_v2_0030,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_mixed.wav,faster-whisper,base,ok,0.4885,,
controlled_route_sensitive_v2_0030,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_spk1.wav,faster-whisper,base,ok,0.4304,因为你可以为了身体健康,
controlled_route_sensitive_v2_0030,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_spk2.wav,faster-whisper,base,ok,0.4254,意思是2点10点几,
controlled_route_sensitive_v2_0030,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_spk2.wav,faster-whisper,base,ok,0.8558,"[SPEAKER_1] 因为你可以为了身体健康
[SPEAKER_2] 意思是2点10点几",
controlled_route_sensitive_v2_0030,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_spk2.wav,faster-whisper,base,ok,0.8558,因为你可以为了身体健康意思是2点10点几,
controlled_route_sensitive_v2_0031,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0031_mixed.wav,faster-whisper,base,ok,0.9893,要說一句話要說一句話要說一句話要說一句話,
controlled_route_sensitive_v2_0031,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0031_spk1.wav,faster-whisper,base,ok,1.5178,咱睡點睡,
controlled_route_sensitive_v2_0031,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0031_spk2.wav,faster-whisper,base,ok,0.5302,"你方是要,那他是怎么环节我们的空虚的",
controlled_route_sensitive_v2_0031,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0031_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0031_spk2.wav,faster-whisper,base,ok,2.048,"[SPEAKER_1] 咱睡點睡
[SPEAKER_2] 你方是要,那他是怎么环节我们的空虚的",
controlled_route_sensitive_v2_0031,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0031_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0031_spk2.wav,faster-whisper,base,ok,2.048,咱睡點睡你方是要那他是怎么环节我们的空虚的,
controlled_route_sensitive_v2_0032,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0032_mixed.wav,faster-whisper,base,ok,0.4263,,
controlled_route_sensitive_v2_0032,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0032_spk1.wav,faster-whisper,base,ok,0.401,,
controlled_route_sensitive_v2_0032,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0032_spk2.wav,faster-whisper,base,ok,0.395,,
controlled_route_sensitive_v2_0032,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0032_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0032_spk2.wav,faster-whisper,base,ok,0.796,"[SPEAKER_1] 
[SPEAKER_2] ",
controlled_route_sensitive_v2_0032,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0032_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0032_spk2.wav,faster-whisper,base,ok,0.796,,
controlled_route_sensitive_v2_0033,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_mixed.wav,faster-whisper,base,ok,0.788,你没有多两个小时但是你自己的什么人多了两个吗我可以给你解释,
controlled_route_sensitive_v2_0033,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_spk1.wav,faster-whisper,base,ok,2.0237,你不要拖垃圾在你身上你就可以拖垃圾在你身上,
controlled_route_sensitive_v2_0033,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_spk2.wav,faster-whisper,base,ok,0.4049,,
controlled_route_sensitive_v2_0033,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_spk2.wav,faster-whisper,base,ok,2.4286,"[SPEAKER_1] 你不要拖垃圾在你身上你就可以拖垃圾在你身上
[SPEAKER_2] ",
controlled_route_sensitive_v2_0033,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_spk2.wav,faster-whisper,base,ok,2.4286,你不要拖垃圾在你身上你就可以拖垃圾在你身上,
controlled_route_sensitive_v2_0034,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0034_mixed.wav,faster-whisper,base,ok,4.4623,,
controlled_route_sensitive_v2_0034,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0034_spk1.wav,faster-whisper,base,ok,0.4693,他讓你在那個時間段裡擁有了自己,
controlled_route_sensitive_v2_0034,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0034_spk2.wav,faster-whisper,base,ok,0.4109,"沒問題,你先不著急",
controlled_route_sensitive_v2_0034,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0034_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0034_spk2.wav,faster-whisper,base,ok,0.8802,"[SPEAKER_1] 他讓你在那個時間段裡擁有了自己
[SPEAKER_2] 沒問題,你先不著急",
controlled_route_sensitive_v2_0034,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0034_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0034_spk2.wav,faster-whisper,base,ok,0.8802,他讓你在那個時間段裡擁有了自己沒問題你先不著急,
controlled_route_sensitive_v2_0035,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0035_mixed.wav,faster-whisper,base,ok,0.6448,打他给他自己是一个刷导营的自己上班的实验地点严尔,
controlled_route_sensitive_v2_0035,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0035_spk1.wav,faster-whisper,base,ok,0.5053,哪怕自己是一个刷抖音的自己,
controlled_route_sensitive_v2_0035,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0035_spk2.wav,faster-whisper,base,ok,0.4469,你上班的時間必定有晚晚,
controlled_route_sensitive_v2_0035,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0035_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0035_spk2.wav,faster-whisper,base,ok,0.9522,"[SPEAKER_1] 哪怕自己是一个刷抖音的自己
[SPEAKER_2] 你上班的時間必定有晚晚",
controlled_route_sensitive_v2_0035,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0035_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0035_spk2.wav,faster-whisper,base,ok,0.9522,哪怕自己是一个刷抖音的自己你上班的時間必定有晚晚,
controlled_route_sensitive_v2_0036,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0036_mixed.wav,faster-whisper,base,ok,0.3846,,
controlled_route_sensitive_v2_0036,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0036_spk1.wav,faster-whisper,base,ok,0.3929,,
controlled_route_sensitive_v2_0036,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0036_spk2.wav,faster-whisper,base,ok,0.3982,,
controlled_route_sensitive_v2_0036,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0036_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0036_spk2.wav,faster-whisper,base,ok,0.7911,"[SPEAKER_1] 
[SPEAKER_2] ",
controlled_route_sensitive_v2_0036,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0036_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0036_spk2.wav,faster-whisper,base,ok,0.7911,,
controlled_route_sensitive_v2_0037,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0037_mixed.wav,faster-whisper,base,ok,0.5595,其實部落分析是一樣的因為有一個前提性的問題沒有討論,
controlled_route_sensitive_v2_0037,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0037_spk1.wav,faster-whisper,base,ok,0.3989,,
controlled_route_sensitive_v2_0037,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0037_spk2.wav,faster-whisper,base,ok,2.5405,,
controlled_route_sensitive_v2_0037,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0037_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0037_spk2.wav,faster-whisper,base,ok,2.9394,"[SPEAKER_1] 
[SPEAKER_2] ",
controlled_route_sensitive_v2_0037,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0037_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0037_spk2.wav,faster-whisper,base,ok,2.9394,,
controlled_route_sensitive_v2_0038,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0038_mixed.wav,faster-whisper,base,ok,0.5529,,
controlled_route_sensitive_v2_0038,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0038_spk1.wav,faster-whisper,base,ok,0.4383,光絕到晚睡晚寫少夜,
controlled_route_sensitive_v2_0038,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0038_spk2.wav,faster-whisper,base,ok,0.4238,你下半的時間必定也晚,
controlled_route_sensitive_v2_0038,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0038_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0038_spk2.wav,faster-whisper,base,ok,0.8621,"[SPEAKER_1] 光絕到晚睡晚寫少夜
[SPEAKER_2] 你下半的時間必定也晚",
controlled_route_sensitive_v2_0038,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0038_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0038_spk2.wav,faster-whisper,base,ok,0.8621,光絕到晚睡晚寫少夜你下半的時間必定也晚,
controlled_route_sensitive_v2_0039,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0039_mixed.wav,faster-whisper,base,ok,2.1107,寶貝的腦筋也是長時間手機制的沒錯吧,
controlled_route_sensitive_v2_0039,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0039_spk1.wav,faster-whisper,base,ok,1.6154,哇 吹早期也沒問題了,
controlled_route_sensitive_v2_0039,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0039_spk2.wav,faster-whisper,base,ok,0.499,制长时间是一致的没错吧没错吧,
controlled_route_sensitive_v2_0039,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0039_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0039_spk2.wav,faster-whisper,base,ok,2.1144,"[SPEAKER_1] 哇 吹早期也沒問題了
[SPEAKER_2] 制长时间是一致的没错吧没错吧",
controlled_route_sensitive_v2_0039,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0039_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0039_spk2.wav,faster-whisper,base,ok,2.1144,哇吹早期也沒問題了制长时间是一致的没错吧没错吧,
controlled_route_sensitive_v2_0040,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0040_mixed.wav,faster-whisper,base,ok,5.3185,,
controlled_route_sensitive_v2_0040,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0040_spk1.wav,faster-whisper,base,ok,0.4177,,
controlled_route_sensitive_v2_0040,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0040_spk2.wav,faster-whisper,base,ok,0.3844,,
controlled_route_sensitive_v2_0040,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0040_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0040_spk2.wav,faster-whisper,base,ok,0.8021,"[SPEAKER_1] 
[SPEAKER_2] ",
controlled_route_sensitive_v2_0040,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0040_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0040_spk2.wav,faster-whisper,base,ok,0.8021,,
controlled_route_sensitive_v2_0041,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0041_mixed.wav,faster-whisper,base,ok,0.6173,因为你可以为了身体健康健康那你个人的生活空间必定也就这么点,
controlled_route_sensitive_v2_0041,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0041_spk1.wav,faster-whisper,base,ok,0.376,,
controlled_route_sensitive_v2_0041,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0041_spk2.wav,faster-whisper,base,ok,5.4524,,
controlled_route_sensitive_v2_0041,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0041_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0041_spk2.wav,faster-whisper,base,ok,5.8284,"[SPEAKER_1] 
[SPEAKER_2] ",
controlled_route_sensitive_v2_0041,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0041_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0041_spk2.wav,faster-whisper,base,ok,5.8284,,
controlled_route_sensitive_v2_0042,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0042_mixed.wav,faster-whisper,base,ok,1.3393,要多了兩位鬥爭,
controlled_route_sensitive_v2_0042,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0042_spk1.wav,faster-whisper,base,ok,1.1212,咬碎碟碟,
controlled_route_sensitive_v2_0042,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0042_spk2.wav,faster-whisper,base,ok,0.4107,我多的两个小时,
controlled_route_sensitive_v2_0042,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0042_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0042_spk2.wav,faster-whisper,base,ok,1.5319,"[SPEAKER_1] 咬碎碟碟
[SPEAKER_2] 我多的两个小时",
controlled_route_sensitive_v2_0042,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0042_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0042_spk2.wav,faster-whisper,base,ok,1.5319,咬碎碟碟我多的两个小时,
controlled_route_sensitive_v2_0043,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0043_mixed.wav,faster-whisper,base,ok,0.9302,不太遺志我先描返不帅玩,
controlled_route_sensitive_v2_0043,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0043_spk1.wav,faster-whisper,base,ok,0.5878,不太一致我可以跟你解釋,
controlled_route_sensitive_v2_0043,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0043_spk2.wav,faster-whisper,base,ok,0.4751,"好,我先聊完稍微玩",
controlled_route_sensitive_v2_0043,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0043_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0043_spk2.wav,faster-whisper,base,ok,1.0629,"[SPEAKER_1] 不太一致我可以跟你解釋
[SPEAKER_2] 好,我先聊完稍微玩",
controlled_route_sensitive_v2_0043,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0043_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0043_spk2.wav,faster-whisper,base,ok,1.0629,不太一致我可以跟你解釋好我先聊完稍微玩,
controlled_route_sensitive_v2_0044,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0044_mixed.wav,faster-whisper,base,ok,0.4529,,
controlled_route_sensitive_v2_0044,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0044_spk1.wav,faster-whisper,base,ok,0.3766,,
controlled_route_sensitive_v2_0044,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0044_spk2.wav,faster-whisper,base,ok,0.3854,,
controlled_route_sensitive_v2_0044,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0044_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0044_spk2.wav,faster-whisper,base,ok,0.762,"[SPEAKER_1] 
[SPEAKER_2] ",
controlled_route_sensitive_v2_0044,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0044_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0044_spk2.wav,faster-whisper,base,ok,0.762,,
controlled_route_sensitive_v2_0045,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0045_mixed.wav,faster-whisper,base,ok,0.6344,"他让你在那个时间段里拥有了自己警方是要,那他是怎么环节我们的空虚的",
controlled_route_sensitive_v2_0045,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0045_spk1.wav,faster-whisper,base,ok,1.9357,唔好唔好唔好唔好唔得入,
controlled_route_sensitive_v2_0045,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0045_spk2.wav,faster-whisper,base,ok,2.626,有些人在看有些人在看有些人在看,
controlled_route_sensitive_v2_0045,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0045_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0045_spk2.wav,faster-whisper,base,ok,4.5617,"[SPEAKER_1] 唔好唔好唔好唔好唔得入
[SPEAKER_2] 有些人在看有些人在看有些人在看",
controlled_route_sensitive_v2_0045,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0045_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0045_spk2.wav,faster-whisper,base,ok,4.5617,唔好唔好唔好唔好唔得入有些人在看有些人在看有些人在看,
controlled_route_sensitive_v2_0046,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0046_mixed.wav,faster-whisper,base,ok,0.4599,,
controlled_route_sensitive_v2_0046,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0046_spk1.wav,faster-whisper,base,ok,0.5129,哪怕这个自己是一个刷倒音的自己,
controlled_route_sensitive_v2_0046,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0046_spk2.wav,faster-whisper,base,ok,0.4988,既然你是晚睡晚起的,
controlled_route_sensitive_v2_0046,separated,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0046_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0046_spk2.wav,faster-whisper,base,ok,1.0117,"[SPEAKER_1] 哪怕这个自己是一个刷倒音的自己
[SPEAKER_2] 既然你是晚睡晚起的",
controlled_route_sensitive_v2_0046,cleaned,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0046_spk1.wav|resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0046_spk2.wav,faster-whisper,base,ok,1.0117,哪怕这个自己是一个刷倒音的自己既然你是晚睡晚起的,
controlled_route_sensitive_v2_0047,mixed,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_mixed.wav,faster-whisper,base,ok,0.5284,我幫你再收一集的養點睡十點起,
controlled_route_sensitive_v2_0047,spk1,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_spk1.wav,faster-whisper,base,ok,0.4743,我這裡再稍微解釋一下,
controlled_route_sensitive_v2_0047,spk2,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_spk2.wav,faster-whisper,base,ok,0.4211,意思是2点10点起,
